class,latitude,longitude,elevation,ndvi,ndwi,slope,TWI,TPI,precip,soil,onlyDistanceWater,distToRoad
1,25.10187345,91.72169302,9,0.18342064,-0.022943128,0,0,-0.567901235,51.416935,4,524.9667,85.39751782
1,25.05803653,91.74668754,7,-0.16965741,0.36887786,1.3812255,33667.65984,-1.358024691,50.14763,7,7.366667,818.4231398
1,25.06100441,91.73006192,12,-0.05920521,0.24049187,2.2468653,20689.57773,1.679012346,50.14763,4,9.633333,169.7689184
1,25.04110409,91.79909692,13,0.4884192,-0.35218304,2.2465615,20695.67006,-0.111111111,51.36942,4,102.566666,423.7661841
1,25.16790863,91.83585935,16,0.63896984,-0.4838968,2.7622073,16810.77025,1.814814815,49.728397,4,608.1667,62.7462011
1,25.02606376,91.69447286,11,0.07293007,0.076781064,1.3810279,33681.09014,-0.160493827,49.88214,7,1.5,16.64536166
1,25.09083424,91.78735725,15,0.6551547,-0.50582474,2.1179502,21944.96564,2.444444444,51.48252,4,16.433332,142.7173357
1,25.02425915,91.74409393,12,0.118190244,-8.00E-04,0.92740995,50161.39077,1.12345679,49.474915,4,56.433334,122.4341973
1,25.1184829,91.77330427,20,0.61128426,-0.46489513,4.6273675,10024.72457,4.320987654,51.92634,4,139.26666,255.5942988
1,25.13357219,91.79463307,13,0.1568211,-0.05259087,3.0705266,15124.14229,0.728395062,51.92634,4,353.93332,152.2027606
1,25.04828605,91.84047444,14,0.62521654,-0.4718649,4.1913223,11078.20733,2.37037037,51.375427,6,81.666664,32.25302114
1,25.06511888,91.81683865,16,0.46708336,-0.36114395,0.92740995,50145.0044,1.962962963,51.454678,4,19.5,504.325173
1,25.00204943,91.70102684,9,-0.16731171,0.30074048,2.962065,15695.4558,0.395061728,49.474915,4,1.3666667,208.7509983
1,25.14807914,91.82944054,15,0.5535265,-0.38490734,1.3817838,33629.83167,-0.259259259,52.62562,4,113.333336,45.80304816
1,25.03287764,91.74947347,10,-0.033853736,0.19448589,1.8543341,25078.97139,-0.222222222,49.474915,4,205.36667,909.3995437
1,25.03915625,91.79052189,14,0.5318015,-0.31788248,3.5831628,12965.63477,0.111111111,51.36942,6,50.466667,351.2424179
1,25.05439958,91.69170263,10,0.45781225,-0.25832447,1.3812032,33669.21599,0.24691358,51.524773,4,8.533334,759.6302274
1,25.14827831,91.7763006,17,0.51472867,-0.29374588,4.806605,9646.951637,0.938271605,51.92634,7,218.13333,38.75541713
1,25.05232442,91.81356808,11,0.12850325,0.05682976,2.046746,22716.08289,1.197530864,51.454678,4,110.7,308.6301026
1,25.10894603,91.84176464,10,0.22093095,-0.055373944,1.3815422,33646.24146,-0.913580247,52.62562,4,12.066667,1038.143331
1,25.12196314,91.76145499,12,0.17475732,-0.0805384,9.4128895,4894.23711,-4.12345679,51.92634,4,21.9,213.2848549
1,25.09005229,91.80114859,11,0.1614398,0.006081434,2.1179469,21945.14219,-0.395061728,51.454678,4,8.333333,1057.095097
1,25.09504298,91.72861106,13,0.3095873,-0.19147123,2.0474606,22700.3787,0.827160494,50.14763,4,267,670.7705992
1,25.04947111,91.74945474,9,-0.46600002,0.5564784,1.3811722,33671.27555,-1.098765432,49.474915,7,10.166667,1213.268776
1,25.10353147,91.82548722,13,0.044028,0.16422786,2.2475078,20676.66623,2.913580247,52.62562,4,1.6666666,631.5268213
1,25.15334137,91.81172346,12,0.5776039,-0.39520827,0,0,-1.024691358,49.728397,4,241.33333,923.7737274
1,25.1052037,91.85084928,12,0.47740337,-0.2957642,3.2063334,14485.57138,-0.641975309,51.193287,4,20.566668,1915.159871
1,25.15869069,91.81176039,15,0.44621682,-0.25510627,0,0,1.604938272,49.728397,4,352.83334,774.341927
1,25.11630952,91.83615729,11,0.31356448,-0.1843882,2.0478184,22692.54373,-0.135802469,52.62562,4,0.26666668,325.3767863
1,25.07803416,91.84580438,12,-0.2457627,0.34203085,2.7802885,16713.27513,1.543209877,51.454678,4,3.5333333,993.2599587
1,25.07930118,91.81163313,9,-0.07152423,0.24356174,0,0,-0.469135802,51.454678,4,0.8666667,1349.562208
1,25.03390316,91.81006904,12,0.5705279,-0.43040794,2.760549,16838.909,0.469135802,51.375427,6,277.5,20.39378102
1,25.12921583,91.79131214,13,0.09626863,0.07198295,2.7617278,16818.88722,1.12345679,51.92634,4,387.26666,286.4833916
1,25.12480046,91.74612844,22,0.4457313,-0.35941786,0,0,1,51.416935,4,72.433334,206.0207654
1,25.11864096,91.80766285,14,0.71125615,-0.5458764,1.3816009,33642.27431,1.345679012,52.62562,4,169.36667,821.3193578
1,25.13268298,91.84116183,11,0.17146118,0.020341765,2.7802885,16705.96423,-0.197530864,52.62562,4,75,429.6227231
1,25.15079427,91.74498219,16,0.33265555,-0.27409074,2.7619967,16814.34224,-0.703703704,51.59333,7,18.266666,469.856125
1,25.03330599,91.73736491,11,0.01799365,0.14146696,1.023542,45445.9962,1.037037037,49.474915,7,70.166664,260.5661695
1,25.02270244,91.68491391,12,0.5336314,-0.4435855,2.9621232,15692.5874,0.296296296,49.88214,4,2.1333334,7.342237749
1,25.05785596,91.78667622,12,0.17171364,-0.039925437,2.2468145,20690.57943,0.320987654,51.48252,4,4.9333334,630.2932711
1,25.02533288,91.81518954,11,0.5651216,-0.41804987,5.908512,7846.104461,-1.308641975,51.375427,6,303.76666,80.85372945
1,25.16259151,91.83843494,11,0.64385617,-0.47579944,1.0246254,45351.00695,-3.074074074,49.728397,4,489.63333,500.360386
1,25.12275614,91.83534453,12,0.5031959,-0.3659361,3.4512112,13453.64317,-0.728395062,52.62562,4,3.2333333,13.92270415
1,25.11777113,91.82712844,9,-0.015561385,0.2396702,2.2477279,20672.27776,-0.209876543,52.62562,4,4.0666666,607.2328457
1,25.01302426,91.72246633,10,0.4107538,-0.31538016,2.7602923,16843.26293,-0.691358025,49.474915,4,20.333334,71.87464873
1,25.01053792,91.74543114,10,0.13222466,0.043983757,2.2460978,20705.0156,-0.259259259,49.474915,6,21.766666,91.86927172
1,25.13837168,91.77436025,21,0.6423216,-0.46667957,1.8543341,25057.81163,3.345679012,51.92634,4,145.36667,82.89720457
1,25.11909659,91.82941743,11,0.066794515,0.11592819,2.7616038,16821.02266,-0.617283951,52.62562,4,1.3333334,403.7009044
1,25.11942391,91.77365607,17,0.19537243,-0.001818265,5.5104427,8410.482198,0.851851852,51.92634,4,135.73334,162.1421721
1,25.13789314,91.76589594,15,0.52840996,-0.37398833,3.843055,12076.91726,-0.938271605,51.92634,4,57.133335,49.1446225
1,25.0153003,91.75987414,10,0.06418225,0.102837645,4.2295218,10980.67079,0.432098765,51.36942,7,0.8333333,339.181994
1,25.06424437,91.73945904,11,-0.22434387,0.39319375,3.7047918,12536.33247,0.407407407,50.14763,4,51.9,301.3307367
1,25.15141888,91.72112362,15,0.49469095,-0.34424865,1.3818046,33628.45623,0.369230769,51.59333,4,384.16666,982.1377261
1,24.99933974,91.73125062,10,0.009917036,0.14414904,2.117582,21964.78411,-1.481481481,54.57589,4,125.23333,136.2388706
1,25.06788728,91.75014781,12,0.16660817,0.002548043,3.4506671,13461.68497,0.691358025,51.48252,4,62.833332,89.14457713
1,25.16063675,91.8393762,11,0.17663959,-0.003681049,1.0246068,45352.61517,-2.382716049,49.728397,4,449.36667,614.0894101
1,25.08952785,91.84859021,12,0.55398947,-0.4502303,2.1179447,21945.26017,0.87654321,51.454678,4,8.833333,1138.334284
1,25.06479129,91.80699693,9,-0.20542939,0.3582648,2.117846,21950.58339,-0.827160494,51.454678,4,28.066668,1457.940165
1,25.14180423,91.80618489,15,0.4579933,-0.35650128,2.7802885,16704.77403,0.172839506,52.62562,4,156.3,116.1821169
1,25.14415066,91.78831756,15,0.5174216,-0.32089776,2.2481306,20664.20073,1,51.92634,4,493.33334,233.1955205
1,25.00295138,91.7266443,11,0.27873254,-0.07559332,2.7601657,16845.41028,1.049382716,49.474915,4,76.166664,530.9010307
1,25.04846789,91.82151411,13,0.5168333,-0.39404032,1.8543341,25075.84569,-0.358024691,51.375427,4,74.26667,225.3283548
1,25.07715555,91.77519241,15,-0.13955857,0.23165552,1.8543341,25070.07502,0.987654321,51.48252,4,7.8,210.3173097
1,25.12588569,91.78475342,14,0.5998498,-0.40365845,3.2068267,14480.96585,2.259259259,51.92634,4,304.16666,818.3878858
1,25.11341288,91.73698344,18,0.56486905,-0.4237928,2.2476602,20673.61493,1.543209877,51.416935,6,317.63333,322.4627456
1,25.07307974,91.8397037,14,0.6706153,-0.48698163,0.92740995,50141.87493,0.851851852,51.454678,4,1.7666667,1341.592633
1,25.13772703,91.7205802,22,0.19460182,-0.15264049,3.0706313,15123.13654,2.197530864,51.416935,4,455.73334,526.1239837
1,25.01426244,91.72193772,12,0.40154108,-0.31224534,2.1176412,21961.57876,0.839506173,49.474915,4,20.333334,196.3062132
1,24.98750218,91.71316726,11,-0.06584077,0.22566433,2.7599776,16848.61883,0.864197531,54.57589,4,26.133333,63.67902561
1,25.01669988,91.76102871,10,-0.04640962,0.19972989,0.92740995,50164.40713,-0.604938272,51.36942,7,0.8666667,177.7605269
1,25.11419276,91.72840707,11,0.63534546,-0.44602826,3.4511259,13454.90581,-2.271604938,51.416935,4,504.33334,242.3911485
1,25.08252532,91.77705652,10,-0.119905174,0.29346138,1.3813769,33657.44844,-1.222222222,51.48252,7,2.9666667,640.0999841
1,25.14228323,91.79848946,14,0.12774342,0.014977545,3.0707428,15122.03074,1.728395062,51.92634,4,304.86667,594.3661966
1,25.09798822,91.83212704,13,0.49460864,-0.31771138,1.0240828,45398.54776,0.691358025,51.454678,4,3.3333333,0.269506974
1,25.07317077,91.83807147,11,0.6774986,-0.49454677,2.247051,20685.86398,-1.271604938,51.454678,4,5.6666665,1319.293143
1,25.02009846,91.78052692,10,-0.20968325,0.3416645,2.7802885,16721.00204,-0.654320988,51.36942,4,49.333332,858.2961284
1,25.12871809,91.81233649,14,0.64170855,-0.47577062,2.1181042,21936.69967,0.888888889,52.62562,4,54.666668,559.3685291
1,25.1675164,91.74747611,18,0.31017286,-0.25429663,4.8069153,9644.8255,-1.320987654,51.59333,7,5.6666665,1305.399984
1,25.06112782,91.8435224,12,0.58906627,-0.43634874,3.4506013,13462.66605,-1.469135802,51.454678,4,62.166668,322.9931581
1,25.10506906,91.77665963,11,0.6118857,-0.42693874,3.2063267,14485.6332,-1.12345679,51.92634,4,64.333336,918.4289986
1,25.08577227,91.73563731,9,0.117745526,0.074294925,2.761191,16828.00188,-1.308641975,50.14763,4,79.26667,610.5143603
1,25.08327368,91.78174394,13,0.39114222,-0.21253118,2.0472655,22704.69438,0.543209877,51.48252,4,2.1333334,217.1235218
1,25.07283687,91.73392799,11,0.46368757,-0.356233,4.192133,11073.86582,-0.523076923,50.14763,6,100.96667,720.3179816
1,25.04115555,91.71940471,8,-0.20571882,0.41554645,1.0236069,45440.28449,-1.555555556,49.474915,7,5.4,401.618094
1,25.00019506,91.70956951,7,0.049892392,0.11037949,2.9620593,15695.72209,-1.444444444,49.474915,4,8.333333,474.1920274
1,25.05677223,91.81012845,12,0.4791207,-0.3104583,0.92740995,50148.34879,-0.111111111,51.454678,6,77.63333,749.730154
1,25.14128806,91.72551722,35,0.16653657,-0.15824829,5.10919,9073.339416,1.827160494,51.416935,4,312,467.702708
1,25.0500151,91.77023697,8,3.28E-04,0.19331981,2.1177855,21953.80792,-1.888888889,51.48252,7,0.6,45.53064408
1,25.12370459,91.81135991,10,0.23551701,-0.09094493,2.2478168,20670.47789,-0.765432099,52.62562,4,87.76667,898.9016759
1,25.02005633,91.79336135,13,0.5617826,-0.44791412,0.92740995,50163.00452,-1.913580247,51.36942,6,64.666664,41.53123525
1,24.97341858,91.70955348,9,-0.23553814,0.36263868,5.0556993,9182.140746,-1.098765432,54.57589,4,12.033334,373.7490174
1,25.036647,91.77646623,12,0.5551353,-0.42327306,2.1177318,21956.72321,0.012345679,51.36942,4,58.966667,702.6788836
1,24.9990344,91.70210807,7,0.21179684,-0.09644741,5.4264107,8549.722616,-2.925925926,54.57589,4,4.5666666,16.04810262
1,25.07766808,91.73754394,12,0.41035846,-0.23630753,3.0691206,15137.86956,0.728395062,50.14763,4,44.4,249.0869393
1,25.05706268,91.6986966,16,0.41489187,-0.23414947,4.1916103,11076.65724,0.135802469,51.524773,6,20.833334,631.8818003
1,25.13535698,91.81159606,11,0.5786633,-0.39859354,1.3817061,33635.13778,-3.074074074,52.62562,4,56.666668,199.3673739
1,25.00629054,91.73487797,10,-0.018625336,0.18200946,3.2039683,14507.7331,-0.432098765,49.474915,4,33.633335,718.8590279
1,25.14174155,91.75963146,19,0.32129028,-0.23360205,3.0707288,15122.165,0.135802469,51.92634,4,29.1,81.36860816
1,25.04702203,91.69772125,12,0.56690174,-0.44313833,2.9621942,15689.14244,-0.716049383,49.88214,6,0.96666664,201.2940459
1,25.13243475,91.77108123,27,0.5673061,-0.42626312,7.520091,6145.771796,10.19753086,51.92634,4,70.166664,226.8795815
1,25.08144668,91.85075691,12,0.4167524,-0.31641397,0.92740995,50138.53054,0.24691358,50.221912,4,25.366667,449.3138466
1,25.06386058,91.80265171,14,-0.0630318,0.18143204,2.2469075,20688.74385,2.012345679,51.454678,4,4.8333335,1080.559343
1,25.13035107,91.80685093,12,0.49790213,-0.38300282,5.1087275,9074.968133,-1.333333333,52.62562,4,114.26667,173.7962772
1,25.12713666,91.73542437,10,0.47319642,-0.30908373,4.8062725,9649.246421,-1.790123457,51.416935,4,232.33333,310.0796533
1,25.01729033,91.80447555,13,0.38621897,-0.29391927,5.5444856,8365.340994,-0.654320988,51.375427,6,71.76667,91.67027902
1,25.04877235,91.76405236,13,0.10378276,0.047100693,4.1370993,11223.87214,1.901234568,51.36942,4,9.133333,503.030887
1,25.11530138,91.8185956,11,0.38443232,-0.25497958,1.024227,45385.89163,-0.543209877,52.62562,4,56.033333,1367.284565
1,25.08655947,91.77156298,8,-0.009087615,0.13911259,1.0239851,45407.08424,-1.12345679,51.48252,4,0.033333335,741.3232604
1,25.0416854,91.76728173,11,0.31957307,-0.19965401,2.117752,21955.61665,0.222222222,51.36942,4,23.533333,231.2150261
1,25.11224361,91.79591208,10,0.27755612,-0.11712349,1.3815612,33644.90909,-0.555555556,51.92634,4,65.066666,509.8606624
1,25.03501142,91.69966539,12,0.5582515,-0.41059896,0.92740995,50157.08115,1.395061728,49.88214,4,21.766666,1090.520626
1,25.03092999,91.83539556,12,0.33930835,-0.22640926,2.1177084,21957.95768,-0.222222222,51.375427,4,335.23334,370.3556686
1,25.09992668,91.83414076,11,0.4060486,-0.19413903,4.1930075,11069.16439,-1.148148148,51.454678,4,11.266666,201.5988816
1,24.99314166,91.7100387,11,0.1413796,-0.070212364,1.3808258,33694.84288,1,54.57589,4,6.733333,656.6088899
1,25.00492201,91.71089699,9,0.5213769,-0.38287893,2.7802885,16723.01169,-1.50617284,49.474915,4,22.833334,53.33282413
1,25.03619682,91.77941325,13,0.38894725,-0.22362871,2.1177306,21956.78344,0.074074074,51.36942,4,38.4,837.5431477
1,25.04412505,91.83999877,12,0.5085241,-0.41880447,2.760676,16836.75953,-1.037037037,51.375427,6,119.63333,177.2044492
1,25.10577863,91.75384054,19,0.55502784,-0.4139442,0,0,3.098765432,51.92634,6,156.83333,11.18206934
1,25.10545757,91.75964799,9,-0.4589923,0.575751,4.230247,10970.87364,-4.75308642,51.92634,4,98.566666,0.039897588
1,25.05908936,91.80215347,9,-0.08469488,0.19205298,2.1178224,21951.81856,-2.283950617,51.454678,4,14.433333,797.298908
1,25.0633957,91.79062168,13,-0.21415931,0.3805039,2.9622405,15686.87301,0.49382716,51.48252,6,6.1666665,24.51869759
1,25.09671489,91.79831788,10,-0.002325672,0.20057015,1.0240712,45399.54876,-0.839506173,51.48252,4,12.166667,1132.794828
1,25.02484389,91.75652709,11,-0.025405232,0.18862194,2.9621294,15692.28557,0.382716049,51.36942,4,51.633335,191.5918579
1,25.13724592,91.72818476,12,0.42395037,-0.26604578,2.048172,22684.80516,-2.950617284,51.416935,4,270.83334,196.5951519
1,25.10265797,91.72711535,11,0.60647565,-0.42800984,2.7613974,16824.49429,-0.456790123,51.416935,4,428.33334,142.0983803
1,25.09605705,91.72498536,9,-0.22369479,0.403787,2.7613182,16825.84797,0.135802469,50.14763,6,353.66666,569.5913471
1,25.00463718,91.70536527,9,-0.21810904,0.3286082,3.450043,13470.92665,-0.296296296,49.474915,6,0.8666667,3.367341761
1,25.02342637,91.7568772,9,-0.11697068,0.25801536,1.0234586,45453.31707,-2.382716049,51.36942,4,38.533333,204.9116891
1,25.05980327,91.75063846,9,-0.096798316,0.27192035,4.4867992,10344.99705,-0.469135802,51.48252,4,12.066667,432.636864
1,25.16664598,91.76012163,21,0.67640245,-0.5205447,1.0246581,45348.09017,0.717948718,51.694046,7,29.366667,918.0663088
1,25.04615125,91.79470424,13,0.6372104,-0.46469298,3.4504533,13464.86681,1,51.36942,6,35.366665,48.41780174
1,25.05299353,91.76336655,11,0.28409648,-0.18368608,0.92740995,50149.85697,0.259259259,51.48252,4,1.3666667,188.5682305
1,25.06265732,91.83506993,11,-0.006474879,0.18667944,5.4288826,8541.475754,1.024691358,51.454678,4,16.033333,1129.422381
1,25.16377594,91.83447405,11,0.68904287,-0.5418585,1.3818824,33623.21881,-3,49.728397,4,474.16666,381.1909177
1,25.05926559,91.84125857,13,0.5815054,-0.42191848,2.1178224,21951.81856,0.037037037,51.454678,4,48.966667,617.8014237
1,25.09405761,91.76967973,13,0.22577333,-0.10827434,1.8543341,25066.72875,0.111111111,51.48252,4,0.8333333,46.86776218
1,25.11153397,91.84455135,14,0.57574105,-0.46281758,1.381556,33645.25162,1.382716049,52.62562,4,16.166666,1267.856852
1,25.10270842,91.74266548,17,0.5030009,-0.3857595,4.193089,11068.70943,4.320987654,51.416935,4,250.46666,113.0649578
1,25.07188917,91.84603245,11,0.33723038,-0.18590142,0.92740995,50142.30853,-0.12345679,51.454678,4,4.8333335,1045.489079
1,25.15803755,91.84286322,15,0.41774425,-0.3066088,2.2483428,20659.92748,2.37037037,49.728397,4,448.83334,838.669427
1,25.08325991,91.7601704,8,0.5618535,-0.44551256,1.8543341,25068.88733,-4.209876543,51.48252,4,3.6333334,88.59388517
1,25.04830766,91.76097021,11,0.092030145,0.055314124,1.3811636,33671.84687,0.333333333,51.36942,4,23.233334,752.8422473
1,25.16734256,91.82597218,18,0.5022673,-0.3741934,1.0246629,45347.68458,-1.765432099,49.728397,4,523.5333,243.3510244
1,25.03909183,91.82230085,10,0.54316324,-0.422028,2.2465277,20696.33855,-3.148148148,51.375427,4,188.7,526.043791
1,25.03544626,91.78925134,12,0.095079996,0.104860604,3.2046645,14501.21189,-0.308641975,51.36942,4,20.333334,193.400422
1,25.0353057,91.69155245,11,0.5531736,-0.3865488,1.3810847,33677.24504,-3.320987654,49.88214,4,12.166667,543.2887494
1,25.03591986,91.71365149,9,0.03343463,0.1519082,2.7605765,16838.45289,-0.259259259,49.474915,7,4.1666665,129.290881
1,25.02004078,91.75812341,9,-0.075217955,0.21688315,0,0,-1.49382716,51.36942,7,15.6,168.04447
1,25.05603992,91.79558691,12,-0.14379084,0.29946524,2.2467892,20691.12509,1.320987654,51.48252,4,5.1,35.82167417
1,25.02851582,91.76881214,9,-0.057741508,0.22166778,0.92740995,50159.66768,-1.543209877,51.36942,4,102.566666,302.1979453
1,25.13290438,91.83048971,11,0.3059009,-0.22430183,2.11812,21935.82694,-0.469135802,52.62562,4,20.833334,626.7871882
1,25.09201979,91.72256318,11,-0.107565835,0.27226824,2.117956,21944.67029,0.716049383,50.14763,6,352.66666,992.1787996
1,25.08847887,91.78844332,17,0.40252328,-0.25029907,1.3814148,33654.85905,4.037037037,51.48252,4,18.466667,79.65877651
1,25.03799776,91.69767909,8,0.092145,0.084810145,2.9621677,15690.42935,-1.345679012,49.88214,7,8.333333,866.8783444
1,25.07801372,91.74090337,9,-0.048889544,0.19319098,2.247123,20684.39788,-1.098765432,50.14763,4,19.733334,292.8982722
1,25.0617043,91.72282302,14,0.4291439,-0.35293564,4.1917634,11075.8466,1.740740741,50.14763,4,25.5,228.7744893
1,25.01827751,91.75222382,13,0.06874945,0.06977026,4.0871563,11364.25524,1.333333333,51.36942,7,42.566666,5.320813782
1,25.09431432,91.74015056,15,0.5309336,-0.3461574,0.92740995,50133.34618,3.728395062,50.14763,4,119.73333,328.4793537
1,25.12707086,91.74839636,21,0.5427409,-0.3966588,3.2068598,14480.65902,1.938271605,51.416935,4,43.533333,27.54221855
1,25.09093795,91.78240251,12,0.101352334,0.017001916,0.92740995,50134.64321,1.320987654,51.48252,6,0.8333333,71.74049866
1,25.11964692,91.82998043,12,0.2860602,-0.10424714,1.3816078,33641.81485,1.024691358,52.62562,4,1.6666666,364.5640366
1,25.02065554,91.72064239,9,0.47958326,-0.3057491,4.1904316,11082.9989,-0.765432099,49.474915,4,40.966667,780.8768694
1,25.0317777,91.81323478,9,0.38704556,-0.1745873,3.5830026,12966.99585,-2.864197531,51.375427,6,348.43332,146.044107
1,25.04494974,91.75746444,12,0.07717606,0.10200118,1.3811448,33673.17455,1.987654321,51.36942,4,46.466667,1255.276724
1,25.10531821,91.80692798,12,0.2698819,-0.108819894,1.0241432,45393.22539,-0.098765432,52.62562,4,64.96667,1707.123907
1,25.13877149,91.83139304,13,0.48296124,-0.29957485,3.843057,12076.8331,0.061728395,52.62562,4,39.466667,457.4739207
1,25.00871383,91.79655634,12,-0.05806634,0.17491871,0,0,1.928571429,51.36942,4,1.2,346.0676555
1,24.98574634,91.71346033,7,0.18893172,-0.027660755,1.023144,45480.95258,-3.012345679,54.57589,4,14.7,264.6261352
1,25.07790611,91.75638062,13,0.2409477,-0.052312337,0,0,0.962962963,51.48252,4,11.233334,240.3636015
1,25.04448976,91.74539821,8,-0.01254256,0.18954015,6.18792,7488.096333,-1.197530864,49.474915,7,38.833332,1293.162968
1,25.11107685,91.81979021,13,0.55799025,-0.41038227,2.247622,20674.36738,1.222222222,52.62562,4,30.3,1196.375892
1,25.10695911,91.78941524,10,0.58086324,-0.4137891,1.3815285,33647.15755,-1.320987654,51.92634,4,32.533333,1018.197054
1,25.12715043,91.81624921,10,0.23316672,-0.09876865,1.8543341,25060.08145,-1.728395062,52.62562,4,28.333334,981.5543107
1,25.00835663,91.73915828,13,-0.07747405,0.18152224,5.4267664,8548.535616,2.419753086,49.474915,6,14.7,751.8850013
1,25.10597286,91.81603088,11,0.051480606,0.079500124,1.3815216,33647.61452,-1.444444444,52.62562,4,7.5,1543.351946
1,25.12323343,91.77541521,12,0.5860767,-0.4123065,3.2067666,14481.51879,-1.580246914,51.92634,4,132.03334,312.30649
1,25.16362793,91.8082953,18,0.5383294,-0.38847873,3.451616,13447.67666,-1.135802469,49.728397,4,518.9667,140.9045376
1,25.03999271,91.73009742,10,-0.115303375,0.30442077,2.0465422,22720.54571,1.160493827,49.474915,7,11.233334,324.2618574
1,25.09665024,91.73040609,13,0.49134815,-0.3084561,4.487918,10339.35805,-0.320987654,50.14763,4,264.6,475.5472236
1,25.14995193,91.80232285,18,0.46985203,-0.3890189,4.4895377,10331.19859,2.259259259,49.728397,6,324.03333,63.43990336
1,25.04686704,91.81480437,13,0.55133235,-0.43049634,1.3811568,33672.3746,1.604938272,51.375427,4,154.66667,9.636238805
1,25.03844331,91.70146575,9,0.09373361,0.091020055,2.2465193,20696.50419,0.456790123,49.474915,4,17.666666,1104.451215
1,25.10260257,91.84596926,12,0.09650512,0.098619394,3.0697465,15131.74547,1.555555556,52.62562,4,0.96666664,1411.578604
1,25.05960522,91.82491146,12,0.50910485,-0.33103296,0,0,0.728395062,51.454678,6,3.3333333,87.19919461
1,25.02965028,91.8155072,8,0.52413386,-0.38721135,4.1907196,11081.44899,-4.296296296,51.375427,6,388.33334,260.5878754
1,25.14234707,91.77952035,13,0.6338958,-0.48955196,4.2305427,10966.88622,-2.555555556,51.92634,4,272.56668,351.3310861
1,25.06893145,91.82142063,9,-0.09005457,0.25131282,1.3812926,33663.12508,-1.567901235,51.454678,4,11.266666,21.16011018
1,25.17055428,91.83635208,15,0.7180361,-0.56417024,2.7802885,16700.91309,-2.987654321,49.728397,7,699.26666,119.6785615
1,25.14708105,91.74939262,22,0.29387417,-0.13693397,1.0244925,45362.57487,2.074074074,51.416935,4,2.8333333,71.4889699
1,25.09280848,91.79113338,12,0.4371579,-0.33076194,0.92740995,50133.88535,0.75308642,51.48252,4,31.766666,421.3753968
1,25.03749835,91.70094497,9,0.06816221,0.12240076,2.7605937,16838.16702,-0.061728395,49.474915,4,19.266666,1143.516934
1,25.03416771,91.76309588,11,0.37038118,-0.27570307,1.3810778,33677.70485,-0.222222222,51.36942,4,112.833336,172.2751474
1,25.14870456,91.74816538,12,0.18946534,-0.23464917,7.5205407,6144.603955,-3.555555556,51.416935,4,6.5333333,171.8140293
1,24.98260913,91.71853881,11,0.41124603,-0.2680513,1.8543341,25088.98382,-0.530864198,54.57589,4,2.1666667,63.60124981
1,25.09770342,91.72214685,8,-0.21544214,0.42184156,1.0240805,45398.74721,-0.617283951,50.14763,4,437.93332,365.7262206
1,25.15158114,91.74683877,15,0.14300208,-0.18353142,1.3818064,33628.33932,-1.074074074,51.59333,7,8.333333,268.4667364
1,25.05424098,91.74757778,10,-0.19247527,0.32416308,1.3812032,33669.21599,-0.012345679,50.14763,7,0.033333335,955.8217093
1,25.07847646,91.74972289,11,0.12655088,0.023795847,1.381351,33659.16737,2.530864198,50.14763,4,1.2,703.7108536
1,24.98827549,91.69420288,14,0.66859365,-0.49406993,3.4498847,13473.27962,-1.271604938,55.934193,6,1.7333333,175.7398879
1,25.10323307,91.82743115,10,0.039013956,0.16500019,2.962355,15681.26861,-1.728395062,52.62562,4,5.3333335,446.3438892
1,25.07376396,91.78229534,14,0.27909067,-0.18441318,12.069311,3796.067657,0.543209877,51.48252,4,0.6666667,32.73752232
1,25.01953008,91.79228677,18,0.6250105,-0.46296528,3.2042863,14504.76376,2.197530864,51.36942,4,62.4,82.23479821
1,25.08617314,91.75387973,14,0.55513126,-0.43566543,0.92740995,50136.58499,1.543209877,51.48252,4,25.133333,227.4491543
1,25.08827929,91.74152514,10,0.5848959,-0.4144454,2.7802885,16711.90771,-0.765432099,50.14763,4,48.833332,335.3807711
1,25.03455797,91.77737915,12,0.1398435,-0.013155894,3.0680447,15148.39956,0.012345679,51.36942,6,40.066666,557.378787
1,25.02203648,91.82616994,17,0.67898047,-0.5084038,2.7802885,16720.75067,1.012345679,51.375427,6,493.33334,45.67966241
1,25.12493721,91.81966771,13,0.35221735,-0.20517331,3.0703106,15126.25296,1.259259259,52.62562,4,22.433332,1407.018814
1,25.15602989,91.8316866,13,0.49509853,-0.2766608,1.3818322,33626.54815,-0.543209877,49.728397,4,259.63333,148.4762796
1,25.00220714,91.69488974,7,0.58896923,-0.43357044,5.5442805,8366.657094,-1.530864198,49.88214,4,0.3,756.9801172
1,25.1213998,91.74914892,15,0.21631466,-0.21801776,1.3816181,33641.05609,0.098765432,51.416935,4,64.13333,98.85486453
1,25.08968289,91.72589927,8,-0.26722988,0.47297728,1.8543341,25067.59218,-1.296296296,50.14763,4,253.66667,1292.316868
1,25.13320987,91.797578,12,0.06880433,0.10795642,2.0481021,22686.31515,0.518518519,51.92634,4,282.26666,108.132381
1,25.04449558,91.79454969,12,0.4934184,-0.28585523,4.137022,11224.46808,-1.592592593,51.36942,6,48.333332,128.7533269
1,25.04409809,91.7534894,10,0.011872166,0.17333996,2.117762,21955.08855,0.75308642,51.36942,7,48.133335,1562.960263
1,25.05237839,91.7170145,11,0.46842808,-0.34338617,1.8543341,25075.03881,0.962962963,50.14763,7,4.8333335,89.18068107
